amount,amount_ratio_to_typical,amount_zscore,is_new_device,is_new_payment_method,is_unusual_hour,hour_sin,hour_cos,recent_failed_count,customer_fail_ratio,velocity_1h,velocity_24h,secs_since_last_log,device_shared_count,is_risky,event_ts
1730.44,0.684,-0.276,0,0,0,-0.5,-0.866,0,0.125,0,0,11.399,0,0,1767869049.910014
215.66,0.379,-0.713,0,0,0,-0.9659,-0.2588,0,0.2,0,1,10.528,0,0,1767869682.867401
625.89,0.406,-0.81,0,0,0,0.0,-1.0,0,0.0,0,1,9.703,0,0,1767869768.836658
3125.73,0.801,-0.154,0,0,0,-0.2588,0.9659,0,0.286,0,3,10.602,0,0,1767869972.27903
1594.18,1.278,0.632,0,0,0,-0.866,0.5,0,0.143,0,2,10.651,0,0,1767870191.913175
1749.08,0.588,-0.436,0,0,0,-0.2588,-0.9659,0,0.0,0,2,8.202,0,0,1767870431.080227
830.14,1.26,0.544,0,0,0,-0.5,0.866,0,0.0,0,0,12.006,0,0,1767870688.976576
419.09,0.524,-3.539,0,0,0,-0.7071,0.7071,0,0.0,0,0,11.535,0,0,1767870744.093152
1100.86,0.232,-0.731,0,0,0,-1.0,-0.0,0,0.0,0,2,11.023,0,0,1767870983.347031
497.15,1.266,0.378,0,0,0,0.5,-0.866,0,0.0,0,1,10.598,0,0,1767871372.921138
2975.39,0.351,-0.816,0,0,0,0.866,-0.5,0,0.0,0,0,11.944,0,0,1767872307.122647
295.95,0.455,-2.628,0,0,0,0.9659,-0.2588,0,0.0,0,0,11.707,1,0,1767872643.708188
500.09,0.617,-0.37,0,0,0,1.0,0.0,0,0.0,0,3,10.101,1,0,1767872824.609479
633.74,0.395,-0.717,0,0,0,0.5,-0.866,0,0.0,0,0,11.557,1,0,1767873234.38936
1034.67,0.234,-1.029,0,0,0,0.0,-1.0,0,0.0,0,1,10.913,0,0,1767873367.614922
3443.87,0.726,-0.524,0,0,0,0.0,-1.0,0,0.0,0,0,11.41,1,0,1767873520.688648
2046.23,1.382,0.786,1,0,1,0.866,0.5,0,0.0,0,0,12.28,1,0,1767873734.403923
1050.19,0.477,-0.449,0,0,0,0.5,-0.866,0,0.0,0,0,12.302,0,0,1767873740.684585
638.52,1.024,0.048,0,0,0,0.2588,-0.9659,0,0.0,0,0,12.883,1,0,1767874437.938433
2612.02,1.383,1.848,0,0,0,1.0,0.0,0,0.0,0,1,11.239,0,0,1767875113.342603
821.51,1.0,0.0,0,0,0,-0.866,0.5,0,0.0,0,0,14.768,0,0,1767875342.305794
1364.98,1.522,0.911,0,0,0,0.2588,-0.9659,0,0.1,0,2,10.894,0,0,1767875346.622752
1267.3,0.614,-0.334,0,0,0,-0.2588,-0.9659,0,0.0,0,2,10.114,0,0,1767875876.248231
269.22,0.747,-3.366,0,0,0,-0.2588,-0.9659,0,0.333,0,0,12.672,0,0,1767877853.039948
399.88,0.498,-3.229,0,0,0,0.2588,-0.9659,0,0.0,0,1,11.185,0,0,1767878144.305396
1918.25,1.072,0.393,0,0,0,-0.5,0.866,0,0.0,0,1,9.273,0,0,1767878384.607275
1716.84,0.959,-0.227,0,0,0,-0.866,-0.5,0,0.0,0,0,11.595,0,0,1767878595.807734
388.25,1.503,2.266,0,0,0,0.5,-0.866,0,0.0,0,1,9.972,0,0,1767878626.673639
1743.66,0.493,-0.659,0,0,0,-0.866,0.5,0,0.0,0,1,10.536,0,0,1767879428.922936
1015.37,0.285,-0.548,0,0,0,0.2588,-0.9659,0,0.0,0,2,9.816,0,0,1767879670.644544
585.54,0.875,-0.303,0,0,0,0.2588,-0.9659,0,0.0,0,0,12.002,0,0,1767879979.402297
1664.71,1.87,4.069,0,0,0,-1.0,-0.0,0,0.1,0,3,10.238,0,0,1767880038.63161
223.92,0.423,-1.65,1,0,0,-0.866,0.5,0,0.0,0,4,10.016,0,0,1767880410.70773
1621.72,0.579,-0.447,0,0,0,-0.866,-0.5,0,0.0,0,3,9.229,0,0,1767880616.779138
2243.22,0.229,-0.619,0,0,0,-0.866,0.5,0,0.3,0,0,11.93,0,0,1767880721.76237
2065.75,2.375,1.2,0,0,0,-1.0,-0.0,0,0.0,0,1,10.714,0,0,1767880722.334383
434.16,0.23,-0.586,0,0,0,-0.2588,0.9659,0,0.2,0,0,12.59,0,0,1767881015.64015
766.08,1.156,0.39,0,0,0,0.866,-0.5,0,0.0,1,1,7.03,0,0,1767881108.185224
26565.31,3.996,3.268,0,0,0,-0.2588,-0.9659,0,0.0,0,1,9.107,0,0,1767881327.405669
2124.36,0.567,-0.538,0,0,0,-0.7071,0.7071,0,0.0,0,2,10.272,0,0,1767881800.187499
13288.88,6.065,15.0,0,0,0,-0.9659,0.2588,0,0.0,0,0,11.762,1,0,1767882320.613135
851.73,1.228,0.558,0,0,0,0.9659,-0.2588,0,0.2,0,1,10.897,1,0,1767882524.116607
1270.69,1.0,0.0,0,0,0,-0.7071,0.7071,0,0.0,0,0,14.768,0,0,1767882879.767467
3751.31,1.199,0.593,0,0,0,-0.5,-0.866,0,0.111,0,1,10.263,0,0,1767883693.544301
8502.94,4.628,3.001,0,0,0,-0.5,-0.866,0,0.0,0,0,11.407,0,0,1767884551.712304
2670.68,2.461,1.563,0,0,0,-0.5,-0.866,0,0.2,0,0,11.539,0,0,1767884657.031423
21236.54,12.919,15.0,0,0,0,-0.7071,-0.7071,0,0.0,0,0,13.005,1,0,1767885073.934142
822.81,0.438,-0.525,0,0,0,0.5,-0.866,0,0.1,0,0,12.216,0,0,1767886309.951375
6444.15,4.199,7.695,1,0,0,-0.2588,0.9659,0,0.3,0,0,12.026,0,1,1767886354.025266
1215.14,0.9,-0.048,0,0,0,-1.0,-0.0,0,0.1,0,1,10.303,0,0,1767886588.293594
911.68,0.492,-0.399,0,0,0,-0.5,0.866,0,0.0,0,1,11.054,0,0,1767886715.307959
624.47,0.755,-0.188,0,0,0,1.0,0.0,0,0.0,0,1,11.324,0,0,1767886889.413162
1743.83,2.452,3.8,0,0,0,-0.2588,-0.9659,0,0.2,0,2,8.485,1,0,1767887364.417938
3291.81,0.283,-0.824,0,0,0,-0.5,-0.866,0,0.0,0,2,8.744,0,0,1767887602.00859
309.96,0.317,-0.662,0,0,0,-0.9659,0.2588,0,0.0,0,2,8.841,0,0,1767887634.931537
5083.44,2.591,11.888,0,0,1,0.7071,0.7071,0,0.25,0,0,12.37,0,0,1767887653.747402
2017.51,1.099,0.058,0,0,0,-1.0,-0.0,0,0.4,0,1,11.307,0,0,1767888322.451899
674.14,0.409,-0.53,0,1,0,-0.866,0.5,0,0.0,0,1,10.935,1,0,1767888632.808091
2407.16,2.182,4.054,0,0,0,0.5,-0.866,0,0.0,0,0,12.096,1,0,1767888817.326808
2655.94,3.113,3.113,0,0,0,0.5,-0.866,0,0.0,0,3,11.053,0,0,1767888864.696663
1048.28,0.427,-0.611,0,0,0,-0.9659,0.2588,1,0.1,0,2,10.675,0,0,1767888994.119787
607.66,2.214,4.845,0,0,0,-0.2588,-0.9659,0,0.0,0,2,9.301,0,0,1767889576.88789
355.51,0.108,-1.064,0,0,0,-0.9659,0.2588,0,0.0,0,0,12.195,0,0,1767889818.992536
2444.61,0.871,-0.405,0,0,0,0.2588,-0.9659,0,0.286,0,1,10.855,0,0,1767891306.7643
3904.22,2.651,15.0,0,0,0,-0.5,-0.866,0,0.0,0,0,13.032,0,0,1767891612.937734
2109.27,3.324,1.751,0,0,0,-0.866,0.5,0,0.0,0,1,10.373,0,0,1767891678.332995
2094.6,1.251,0.0,1,1,0,0.7071,-0.7071,0,0.0,0,0,12.454,0,0,1767891791.754493
1791.02,0.4,-0.478,0,0,0,-0.7071,-0.7071,0,0.0,0,1,10.732,0,0,1767892141.805182
485.09,1.557,1.409,0,0,0,-0.9659,-0.2588,0,0.0,1,3,7.87,0,0,1767892193.895323
13909.95,9.332,15.0,1,0,0,-0.5,0.866,0,0.0,0,0,12.341,0,1,1767892489.556693
14723.05,8.704,15.0,1,1,0,-0.5,0.866,0,0.0,0,0,14.092,1,1,1767892792.756831
566.53,0.723,-1.55,0,0,0,-0.7071,-0.7071,0,0.0,0,1,10.467,1,0,1767892961.119317
337.91,0.4,-0.542,0,0,0,-0.9659,0.2588,0,0.0,1,2,7.246,0,0,1767893080.354465
13507.1,13.022,15.0,1,0,0,-0.5,0.866,0,0.0,0,0,12.379,2,1,1767893152.496259
13355.54,7.578,15.0,1,1,0,-0.5,0.866,0,0.0,0,0,12.737,3,1,1767893295.23465
13397.75,12.494,15.0,1,1,0,-0.5,0.866,0,0.0,0,0,14.303,4,1,1767893741.939935
14651.1,2.428,1.397,0,0,0,-0.5,0.866,0,0.0,1,1,7.187,4,1,1767894113.713692
13843.72,1.69,0.868,0,0,0,-0.5,0.866,0,0.0,2,2,3.661,4,1,1767894151.600794
14276.11,9.578,15.0,0,0,0,-0.5,0.866,1,0.333,1,1,7.481,4,1,1767894262.87712
13405.14,2.382,1.42,0,0,0,-0.5,0.866,0,0.0,1,1,7.014,4,1,1767894406.376436
14718.78,2.841,1.641,0,0,0,-0.5,0.866,0,0.0,1,1,6.673,4,1,1767894531.757849
14837.19,9.954,15.0,0,0,0,-0.5,0.866,2,0.5,2,2,6.233,4,1,1767894771.046123
1063.15,0.447,-0.54,0,0,0,-0.5,-0.866,0,0.0,0,0,11.789,0,0,1767894791.666049
13974.03,3.363,1.811,0,0,0,-0.5,0.866,0,0.0,1,1,7.431,4,1,1767894839.482962
13723.7,1.814,0.946,0,0,0,-0.5,0.866,0,0.0,2,2,6.365,4,1,1767895111.8294
1092.91,0.436,-0.465,0,0,0,-0.9659,-0.2588,0,0.0,0,1,11.267,0,0,1767895120.29568
1164.29,0.375,-0.775,0,0,0,-0.2588,0.9659,0,0.167,0,0,12.063,1,0,1767895147.398729
13873.84,1.577,0.803,0,0,0,-0.5,0.866,0,0.0,3,3,5.971,4,1,1767895502.547507
14127.59,2.309,1.283,0,0,0,-0.5,0.866,0,0.0,2,2,6.99,4,1,1767895924.184802
14128.23,1.516,0.769,0,0,0,-0.5,0.866,0,0.0,3,3,7.531,4,1,1767896016.416184
421.41,0.72,-0.457,0,0,0,0.5,-0.866,0,0.333,0,0,12.98,0,0,1767896080.274926
722.06,0.611,-1.293,0,0,0,-0.2588,0.9659,0,0.0,0,0,12.219,0,0,1767896683.183905
936.83,0.47,-0.41,0,1,0,-0.9659,0.2588,0,0.0,0,0,12.656,1,0,1767896867.036318
2244.5,0.658,-0.257,0,0,0,-0.866,0.5,0,0.0,0,0,12.267,0,0,1767896897.144111
1593.81,0.35,-1.266,0,0,0,-0.2588,-0.9659,0,0.0,0,1,10.066,1,0,1767897038.883348
8342.54,1.962,0.754,0,0,0,-0.9659,-0.2588,0,0.0,0,2,8.53,0,0,1767897204.094439
442.5,0.341,-1.633,0,0,0,-0.2588,0.9659,0,0.125,0,2,10.212,0,0,1767897414.39511
1647.89,0.839,-0.306,0,0,0,-0.2588,-0.9659,0,0.333,0,0,12.336,0,0,1767897476.080173
952.92,0.806,0.0,1,1,0,-0.9659,-0.2588,0,0.0,0,0,12.794,1,0,1767898067.949201
1017.75,1.408,1.502,0,0,0,0.2588,-0.9659,0,0.0,0,1,9.912,0,0,1767898316.693139
1185.76,0.684,-0.247,0,0,0,-0.7071,0.7071,0,0.0,0,2,9.367,0,0,1767898407.512298
14191.53,1.904,1.048,0,0,0,-0.5,0.866,0,0.0,1,3,7.86,4,1,1767898514.59488
2652.6,0.971,-0.081,0,0,0,0.5,-0.866,0,0.0,0,0,12.162,0,0,1767898514.637831
1095.53,0.51,-0.609,0,0,0,-0.2588,0.9659,0,0.3,0,1,9.42,0,0,1767898682.597306
13717.82,1.812,1.057,0,0,0,-0.5,0.866,0,0.0,0,2,8.531,4,1,1767899474.191776
1153.96,0.361,-0.465,0,0,0,-0.5,-0.866,0,0.0,0,3,9.895,0,0,1767899506.146497
14184.35,1.612,0.936,0,0,0,-0.5,0.866,0,0.0,1,3,5.961,4,1,1767899861.112001
739.94,0.825,-4.229,0,0,0,0.0,-1.0,0,0.0,0,1,11.232,0,0,1767899891.475014
664.88,0.535,-0.411,0,0,0,-0.5,0.866,0,0.0,0,1,11.138,1,0,1767899915.443906
3978.65,0.581,-0.264,0,0,0,-0.2588,-0.9659,0,0.0,0,0,11.803,0,0,1767899972.712483
570.99,0.619,-0.703,1,0,0,0.5,-0.866,0,0.0,0,1,10.987,0,1,1767900081.948328
14816.25,9.94,15.0,0,0,0,-0.5,0.866,3,0.6,0,3,8.586,4,1,1767900126.318712
378.0,0.529,-0.371,0,0,0,0.9659,-0.2588,0,0.111,0,1,10.384,0,0,1767900542.149253
10266.25,3.262,1.891,0,0,0,-0.2588,0.9659,0,0.0,0,0,11.866,0,1,1767900953.19748
644.42,1.0,0.0,0,0,0,-0.866,-0.5,0,0.0,0,0,14.768,0,0,1767901599.191132
3977.46,2.119,1.896,0,0,0,0.5,-0.866,0,0.111,0,0,12.491,0,0,1767902109.553038
1799.75,0.561,-0.415,0,0,0,-0.7071,0.7071,0,0.0,0,0,11.628,0,0,1767902147.144078
1701.49,2.353,5.441,0,0,0,-0.9659,0.2588,0,0.0,0,1,10.356,0,0,1767902172.802905
801.76,1.77,1.719,0,0,0,0.2588,-0.9659,0,0.0,0,1,10.795,0,0,1767902183.099052
1625.99,0.568,-0.471,0,0,0,0.5,-0.866,0,0.0,0,0,11.928,0,0,1767902199.884717
2077.24,0.683,-0.475,0,0,0,0.5,-0.866,0,0.0,0,2,10.671,0,0,1767903277.851672
1720.19,1.329,0.86,0,0,0,-0.866,0.5,0,0.0,0,0,12.356,0,0,1767903628.574695
770.12,0.539,-1.047,0,0,0,0.2588,-0.9659,0,0.0,0,1,9.627,1,0,1767903991.779751
3590.72,1.639,1.672,1,0,0,-1.0,-0.0,0,0.0,0,0,12.527,0,0,1767904059.417241
3235.02,1.741,1.606,0,0,0,0.2588,-0.9659,0,0.25,0,1,8.874,0,0,1767904616.173695
679.4,0.636,-0.446,0,0,0,-0.9659,0.2588,0,0.25,0,0,11.547,1,0,1767904696.167406
2251.55,0.865,-0.34,0,0,0,-0.866,0.5,0,0.0,0,0,12.452,0,0,1767904988.705513
856.06,1.18,0.498,0,0,0,0.2588,-0.9659,0,0.2,0,1,11.301,0,0,1767905482.819282
494.11,0.239,-0.72,0,0,0,1.0,0.0,0,0.0,0,0,11.825,0,0,1767905500.625852
1037.7,1.501,1.183,0,0,0,-0.866,-0.5,0,0.0,0,1,10.905,0,0,1767905506.087451
5246.5,1.91,3.012,0,0,0,0.0,-1.0,0,0.25,0,2,9.568,0,0,1767905599.908913
1286.96,0.191,-0.728,0,0,0,-0.866,0.5,0,0.0,0,0,11.894,0,0,1767906081.240657
3617.19,0.976,-0.102,0,0,0,-1.0,-0.0,0,0.0,0,0,11.905,0,0,1767906403.908335
1152.81,0.432,-1.429,0,0,0,-0.7071,-0.7071,0,0.0,0,0,11.838,0,0,1767906447.151201
2242.31,0.809,-0.257,0,0,0,1.0,0.0,0,0.1,0,0,11.498,0,0,1767906679.618127
1483.81,0.745,-0.222,0,0,0,-0.5,-0.866,0,0.0,0,2,10.337,0,0,1767906739.990868
336.96,0.431,-0.499,0,0,0,-0.866,0.5,0,0.0,0,3,9.552,0,0,1767907148.542707
2889.78,1.102,0.105,0,0,0,-1.0,-0.0,0,0.0,0,0,11.538,0,0,1767907279.074551
1679.11,0.776,-0.317,0,1,0,0.5,-0.866,0,0.0,0,0,12.286,0,0,1767907284.216534
21135.07,7.707,13.42,0,0,0,0.5,-0.866,0,0.2,0,1,9.894,0,0,1767907473.204641
562.28,0.246,-1.496,0,0,0,-0.2588,-0.9659,0,0.0,0,1,9.674,0,0,1767907514.734956
47.12,0.025,-1.452,1,1,1,0.5,0.866,0,0.0,1,2,0.0,1,1,1767907514.734956
18.81,0.013,-1.11,0,0,1,0.5,0.866,0,0.0,2,3,3.165,1,1,1767907537.432662
49.49,0.033,-1.087,0,0,1,0.5,0.866,1,0.167,3,4,1.307,1,1,1767907540.127645
27.7,0.022,-0.924,0,1,1,0.5,0.866,0,0.143,4,5,1.952,1,1,1767907546.173294
47.76,0.038,-0.908,0,0,1,0.5,0.866,1,0.25,5,6,1.75,1,1,1767907550.92897
56.07,0.045,-0.902,0,0,1,0.5,0.866,2,0.333,6,7,2.471,1,0,1767907561.76323
34.94,0.028,-0.918,0,0,1,0.5,0.866,3,0.4,7,8,3.005,1,1,1767907580.955257
34.86,0.032,-0.803,0,1,1,0.5,0.866,0,0.4,8,9,0.895,1,1,1767907582.401668
46.64,0.049,-0.713,0,0,1,0.5,0.866,0,0.4,9,10,3.854,1,1,1767907628.602202
59.07,0.062,-0.704,0,0,1,0.5,0.866,1,0.5,10,11,1.508,1,1,1767907632.121238
6.36,0.007,-0.689,0,0,1,0.5,0.866,0,0.5,11,12,3.306,1,1,1767907658.387512
16.35,0.021,-0.63,0,0,1,0.5,0.866,0,0.5,12,13,2.359,1,1,1767907667.970192
43.53,0.063,-0.567,0,0,1,0.5,0.866,0,0.4,13,14,1.343,1,1,1767907670.798842
2303.26,0.691,-0.228,0,0,0,0.5,-0.866,0,0.0,0,1,11.354,0,0,1767907689.233971
56.67,0.088,-0.524,0,0,1,0.5,0.866,0,0.4,14,15,4.147,1,1,1767907733.054923
34.25,0.057,-0.519,0,0,1,0.5,0.866,0,0.3,15,16,1.193,1,1,1767907735.353429
3339.29,2.579,4.133,0,0,0,-0.9659,0.2588,1,0.125,0,1,8.377,0,0,1767907972.109923
1342.74,0.661,-0.414,0,0,0,-0.866,0.5,0,0.3,0,2,9.139,0,0,1767907992.95265
5641.49,2.875,2.311,0,0,0,-0.7071,0.7071,0,0.2,1,3,5.198,0,0,1767908172.95265
1133.67,0.743,-0.224,0,0,0,-1.0,-0.0,0,0.0,0,2,9.891,1,0,1767908379.104838
2619.94,1.778,2.718,0,0,0,0.9659,-0.2588,0,0.0,0,0,11.74,0,0,1767908632.809005
1927.35,0.257,-0.475,0,0,0,-0.9659,0.2588,0,0.0,0,1,11.213,0,0,1767909062.693157
1676.76,2.172,4.302,0,0,0,0.0,-1.0,0,0.0,0,2,9.29,0,0,1767909140.932252
37796.85,11.217,15.0,0,0,0,0.2588,-0.9659,0,0.0,0,0,11.523,0,0,1767909336.060837
2382.35,1.879,1.853,0,0,0,0.0,-1.0,0,0.4,0,0,12.19,0,0,1767909671.455268
1148.17,0.883,-0.141,0,0,0,-0.5,-0.866,0,0.0,0,1,11.02,0,0,1767910519.340079
22520.83,1.76,0.794,0,0,0,0.0,-1.0,0,0.0,0,0,12.548,0,0,1767910538.061076
1186.44,0.609,-0.348,0,0,0,0.5,-0.866,0,0.0,0,3,8.345,0,0,1767910946.443525
2225.0,0.688,-0.276,0,0,0,-0.866,-0.5,0,0.0,0,0,11.592,1,0,1767911275.687111
402.29,0.253,-0.521,0,0,0,0.866,-0.5,0,0.0,0,0,11.658,0,0,1767911725.8103
2409.32,0.74,-0.195,0,0,0,0.5,-0.866,0,0.0,0,1,8.62,0,0,1767913228.225016
1118.46,1.241,0.584,0,0,0,0.5,-0.866,0,0.0,0,3,8.433,0,0,1767913737.508751
5693.63,3.087,3.78,0,0,0,-0.866,-0.5,0,0.0,0,1,11.326,0,0,1767913824.750772
424.94,0.627,-0.293,0,0,0,0.0,-1.0,0,0.1,0,2,9.5,0,0,1767913903.01771
3301.18,3.198,5.473,0,0,0,-0.7071,0.7071,0,0.0,0,2,10.986,0,0,1767914076.649924
3868.36,0.847,-0.131,0,0,0,-0.866,0.5,0,0.0,0,3,9.781,0,0,1767914898.11198
516.71,0.634,-0.739,1,0,0,0.866,-0.5,0,0.2,0,2,10.225,0,0,1767914952.480152
653.27,0.68,-0.96,0,0,0,-0.7071,0.7071,0,0.0,0,0,12.487,0,0,1767914975.30971
405.99,0.832,-0.374,0,0,0,0.7071,-0.7071,0,0.0,0,2,9.476,0,0,1767915222.24486
1225.98,1.669,1.655,0,0,0,-0.9659,0.2588,0,0.0,0,2,9.252,0,0,1767915930.483013
1216.32,1.139,0.405,0,0,0,-1.0,-0.0,0,0.0,0,1,9.904,0,0,1767916686.631387
1287.13,1.651,0.634,0,0,0,0.7071,-0.7071,0,0.0,0,2,10.705,1,0,1767917389.856067
2160.81,0.675,-0.562,0,0,0,0.0,-1.0,0,0.143,0,0,12.003,0,0,1767917541.677329
1370.16,0.643,-0.332,0,0,0,-0.866,-0.5,0,0.0,0,2,11.056,0,0,1767917979.730195
400.38,0.833,-0.381,0,0,0,1.0,0.0,0,0.0,1,3,7.953,0,0,1767918065.931016
1206.44,1.16,0.36,0,0,0,0.2588,-0.9659,0,0.167,0,1,11.179,1,0,1767918398.288085
813.85,1.61,1.578,0,0,0,-0.2588,0.9659,0,0.0,0,2,10.548,0,0,1767918524.681496
2300.41,1.151,0.13,1,0,0,0.0,-1.0,0,0.0,0,0,11.547,0,0,1767918648.908335
2445.31,0.507,-0.438,0,0,0,-0.7071,0.7071,0,0.1,0,0,11.505,0,0,1767918945.855365
2669.0,0.341,-0.564,0,0,0,0.2588,-0.9659,0,0.2,0,0,12.286,0,0,1767919895.885162
522.23,0.44,-0.455,0,0,0,-0.5,-0.866,0,0.0,0,0,11.509,0,0,1767920107.355213
890.51,2.203,0.0,0,0,0,-0.2588,0.9659,0,0.0,0,0,13.295,0,0,1767920166.540571
9306.76,7.234,0.0,0,0,0,-0.7071,-0.7071,1,1.0,0,0,13.269,0,0,1767920218.584267
1137.62,0.295,-0.499,1,0,0,-0.5,-0.866,0,0.0,0,1,11.264,0,0,1767920761.192755
1310.26,0.409,-0.449,0,0,0,0.2588,-0.9659,0,0.0,0,2,9.005,0,0,1767921370.963891
1302.26,0.371,-0.428,0,0,0,-1.0,-0.0,0,0.0,1,2,6.698,0,0,1767921570.650942
2626.64,1.714,1.535,0,0,0,0.7071,-0.7071,0,0.167,0,0,11.96,0,0,1767921850.622567
1400.6,0.452,-0.55,0,0,0,-0.9659,0.2588,0,0.0,0,1,10.878,0,0,1767922016.443298
2031.13,0.421,-0.6,0,0,0,-0.7071,0.7071,0,0.0,0,1,11.241,1,0,1767922123.195218
1149.82,0.625,-1.161,0,0,0,-0.9659,-0.2588,0,0.0,0,0,12.166,1,0,1767922748.074461
1282.08,0.485,-0.972,0,0,0,-0.5,-0.866,0,0.0,0,0,11.518,0,0,1767923310.907256
433.15,0.641,-0.8,0,0,0,-0.5,0.866,0,0.0,0,1,10.88,0,0,1767923779.20751
462.85,0.125,-0.914,0,0,0,1.0,0.0,0,0.2,0,0,11.466,1,0,1767923962.282824
272.5,0.565,-0.768,0,0,0,0.0,-1.0,0,0.0,0,0,11.78,0,0,1767924742.617911
4649.31,8.762,13.61,0,0,0,0.866,-0.5,0,0.25,0,1,10.295,0,0,1767925658.801178
947.87,0.405,-0.785,0,0,0,-0.866,-0.5,0,0.167,0,0,11.608,0,1,1767925919.654137
2193.56,1.726,0.0,1,0,0,0.7071,-0.7071,0,0.0,0,1,10.671,0,0,1767925955.659117
7458.87,7.392,15.0,0,0,0,-0.9659,0.2588,0,0.143,0,0,12.71,0,0,1767926438.467084
4352.94,1.868,2.165,0,0,0,-0.7071,0.7071,0,0.0,0,0,12.505,0,0,1767926476.220178
17121.86,4.468,13.19,0,0,0,-0.5,0.866,0,0.222,0,0,11.514,0,0,1767926483.685556
15429.91,5.005,3.011,0,0,0,0.5,-0.866,0,0.0,0,3,8.593,0,0,1767926762.923436
1325.19,0.743,-0.236,1,0,0,-0.2588,-0.9659,0,0.0,0,1,10.616,1,0,1767927099.482405
2148.76,0.864,-0.197,0,0,0,-0.866,-0.5,0,0.0,0,1,9.494,0,0,1767927106.829183
4550.52,9.857,15.0,0,0,0,-0.9659,-0.2588,1,0.2,0,0,12.336,0,1,1767927108.049197
959.22,0.23,-0.748,0,0,0,-1.0,-0.0,0,0.0,0,1,10.178,0,0,1767927264.772806
504.27,0.455,-2.575,0,0,0,0.7071,-0.7071,0,0.0,0,0,11.796,0,0,1767927612.490288
1137.71,2.647,0.91,0,0,0,-0.2588,-0.9659,0,0.0,0,1,11.018,0,0,1767927772.732439
482.18,0.642,-1.118,1,0,0,0.866,-0.5,0,0.167,0,1,10.014,0,0,1767927822.482331
930.59,0.556,-0.353,0,0,0,-0.866,0.5,0,0.0,0,2,10.295,0,0,1767927998.914357
11338.6,2.839,1.535,0,0,0,-0.5,0.866,0,0.1,0,0,11.581,0,0,1767928081.461715
1206.73,0.321,-0.617,0,0,0,-0.9659,-0.2588,0,0.0,1,2,6.806,0,0,1767928166.669044
3234.56,0.831,-0.168,0,0,0,-0.866,0.5,0,0.0,0,0,12.393,0,0,1767928308.091999
1135.52,1.314,0.888,0,0,0,-0.7071,0.7071,0,0.0,0,1,11.149,0,0,1767928389.932154
2943.8,1.157,0.422,0,0,0,-1.0,-0.0,0,0.0,0,1,10.064,0,0,1767928476.868107
1460.53,1.113,0.367,0,0,0,-0.7071,0.7071,0,0.2,0,0,11.376,0,0,1767928977.925875
423.73,0.398,-1.865,0,0,0,-0.5,0.866,0,0.125,0,0,12.01,0,0,1767929080.641974
1939.46,1.817,2.041,0,0,0,0.866,-0.5,0,0.143,0,2,9.292,1,0,1767929250.292083
1072.38,0.155,-0.521,0,0,0,-0.9659,0.2588,0,0.0,0,1,9.927,0,0,1767929542.922744
214.69,0.819,-0.652,0,0,0,-0.2588,-0.9659,0,0.0,0,0,12.146,0,0,1767929661.372432
2313.75,1.133,0.203,0,0,0,0.2588,-0.9659,0,0.0,0,1,10.044,0,0,1767930299.470782
714.36,0.953,-0.113,0,0,0,-0.9659,-0.2588,0,0.0,0,0,12.316,2,0,1767930485.312236
1806.32,0.508,-0.409,0,0,0,-0.7071,-0.7071,0,0.111,0,0,11.4,0,0,1767930755.454887
218.81,0.274,-0.615,0,0,0,0.2588,-0.9659,0,0.0,0,1,11.294,0,0,1767931400.639597
1291.24,2.027,3.133,0,0,0,-0.866,0.5,0,0.333,0,0,12.322,0,0,1767931535.577254
1383.13,0.833,0.0,1,0,0,-0.9659,-0.2588,0,0.0,0,0,12.72,0,0,1767931931.415246
536.16,0.426,-0.92,1,0,0,-0.2588,0.9659,0,0.0,0,2,9.825,0,0,1767932562.821445
1064.86,0.506,-0.613,0,0,0,-0.9659,0.2588,0,0.143,0,1,8.803,0,0,1767932575.838791
810.79,0.511,-0.422,0,0,0,-0.2588,-0.9659,0,0.0,0,0,11.677,0,0,1767932632.22217
932.29,0.335,-0.68,0,0,0,-0.9659,-0.2588,0,0.0,0,0,12.487,0,0,1767933363.939895
1204.14,0.811,-1.082,0,0,0,-0.866,0.5,0,0.0,0,0,12.878,0,0,1767933627.926224
4228.03,0.293,-0.867,0,0,0,-0.866,-0.5,0,0.0,0,1,10.081,0,0,1767934428.522101
590.01,0.386,-0.709,0,0,0,0.9659,-0.2588,0,0.0,0,1,11.023,1,0,1767934487.267193
3513.94,3.808,2.632,0,0,0,-0.9659,0.2588,0,0.0,0,2,10.759,0,1,1767934706.897646
763.39,1.0,0.0,0,0,0,-0.7071,-0.7071,0,0.0,0,0,14.768,2,0,1767934707.790698
10034.78,5.284,11.582,0,0,0,-1.0,-0.0,1,0.25,0,0,11.993,0,0,1767934766.063986
1421.03,0.339,-1.153,0,0,0,0.7071,-0.7071,0,0.0,0,2,10.542,1,0,1767934893.62968
9382.52,2.956,6.465,0,0,0,0.5,-0.866,0,0.167,0,0,11.439,0,0,1767934911.537192
1116.19,0.429,-1.669,0,0,0,-0.5,-0.866,0,0.0,0,2,8.791,0,0,1767935051.424339
375.32,0.418,-1.683,0,0,0,-0.866,0.5,0,0.0,0,1,9.91,0,0,1767935109.488761
1016.39,0.712,-0.374,0,0,0,-0.2588,-0.9659,0,0.0,0,2,11.088,0,0,1767935120.371956
